company,source_schema,code,title,business_line,department,project,category_name,batch_name,location,publish_date,raw_update_time,post_url,responsibility,requirement_text,bonus,experience_text,jd_text,list_job_name,list_job_category,merge_selected_from,merge_source_count,merge_source_files
拼多多,pdd_tampermonkey,PR023660,商家结算产品经理,产品类,,,产品类,,上海,2026-03-09,2026-03-09,https://careers.pddglobalhr.com/jobs/detail?code=PR023660,1、负责电商平台商家结算产品的规划、设计、实现，以及店铺绩效与权益等规则策略的制定和迭代；2、协同上下游及各相关模块，推动项目设计、开发和上线，保障产品质量；3、调研及收集商家需求，通过数据分析等方式持续优化产品体验。,1、本科及以上学历，2年以上互联网产品经验，有大型平台B端产品或知名互联网公司经验者优先；2、熟悉电商结算、物流、售后等模块，具备相应产品参与或负责经历；3、具备良好的业务敏感度和整体把控能力，能洞察业务现状和未来趋势；4、学习能力和逻辑思维强，能快速理解复杂业务及相关财税法规，设计并落地系统方案，思考全面严谨；5、数据分析能力强，能从业务数据中发现问题并提炼需求；6、具备优秀的沟通能力、执行力和产品判断力，情商高，工作热情强，强结果导向。,/,1、本科及以上学历，2年以上互联网产品经验，有大型平台B端产品或知名互联网公司经验者优先；2、熟悉电商结算、物流、售后等模块，具备相应产品参与或负责经历；3、具备良好的业务敏感度和整体把控能力，能洞察业务现状和未来趋势；4、学习能力和逻辑思维强，能快速理解复杂业务及相关财税法规，设计并落地系统方案，思考全面严谨；5、数据分析能力强，能从业务数据中发现问题并提炼需求；6、具备优秀的沟通能力、执行力和产品判断力，情商高，工作热情强，强结果导向。,"岗位职责：
1、负责电商平台商家结算产品的规划、设计、实现，以及店铺绩效与权益等规则策略的制定和迭代；2、协同上下游及各相关模块，推动项目设计、开发和上线，保障产品质量；3、调研及收集商家需求，通过数据分析等方式持续优化产品体验。

任职要求：
1、本科及以上学历，2年以上互联网产品经验，有大型平台B端产品或知名互联网公司经验者优先；2、熟悉电商结算、物流、售后等模块，具备相应产品参与或负责经历；3、具备良好的业务敏感度和整体把控能力，能洞察业务现状和未来趋势；4、学习能力和逻辑思维强，能快速理解复杂业务及相关财税法规，设计并落地系统方案，思考全面严谨；5、数据分析能力强，能从业务数据中发现问题并提炼需求；6、具备优秀的沟通能力、执行力和产品判断力，情商高，工作热情强，强结果导向。

加分项：
/",商家结算产品经理,产品类,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv,1,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv
拼多多,pdd_tampermonkey,PR022427,推荐策略产品经理,产品类,,,产品类,,上海,2026-03-02,2026-03-02,https://careers.pddglobalhr.com/jobs/detail?code=PR022427,1、策略方向产品；负责app内推荐，包括首页、频道页等位置；需优化商品推荐结果、体验；2、提升推荐效率：与合作部门一起迭代策略，提升有效转化效率及规模，交付订单、GMV等各类指标；3、优化用户体验：优化出品、选图结果，促进相关基础能力建设升级、应用策略迭代；4、平衡商家生态：结合行业及商家诉求，设计相关策略，优化商家站内获量生态。,1、一年及以上推荐/搜索/广告策略产品经验；2、具备较强逻辑思维能力、对数据敏感、责任心强、执行力强；3、有好奇心和自驱力。,无,1、一年及以上推荐/搜索/广告策略产品经验；2、具备较强逻辑思维能力、对数据敏感、责任心强、执行力强；3、有好奇心和自驱力。,"岗位职责：
1、策略方向产品；负责app内推荐，包括首页、频道页等位置；需优化商品推荐结果、体验；2、提升推荐效率：与合作部门一起迭代策略，提升有效转化效率及规模，交付订单、GMV等各类指标；3、优化用户体验：优化出品、选图结果，促进相关基础能力建设升级、应用策略迭代；4、平衡商家生态：结合行业及商家诉求，设计相关策略，优化商家站内获量生态。

任职要求：
1、一年及以上推荐/搜索/广告策略产品经验；2、具备较强逻辑思维能力、对数据敏感、责任心强、执行力强；3、有好奇心和自驱力。

加分项：
无",推荐策略产品经理,产品类,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv,1,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv
拼多多,pdd_tampermonkey,PR023593,智能服务产品经理,产品类,,,产品类,,上海,2026-02-26,2026-02-26,https://careers.pddglobalhr.com/jobs/detail?code=PR023593,1.负责智能化相关产品、包括但不限于智能聊天机器人、智能服务工作台等产品工作；2.构建独立的商家服务运营体系，构建商家对于智能服务心智的认知；3.参与搭建机器人与人工客服体验闭环、数据闭环，提高效率和效果；4.联合业务、技术、服务等团队共同优化智能体验保障客户满意度；,1.3年以上电商产品体系和行业服务产品领域经验，有独立运营负责消费者服务体验的经验；2.优秀的数据分析能力和逻辑思维，善于利用数据驱动需求或指导决策；3.具备B端运营或产品运营等经验，用智能化的思维扩展服务相关业务；4.具备高度的责任心和较强的自我驱动力、抗压能力，善于合作，善于协调和调度资源推动业务发展。,无,1.3年以上电商产品体系和行业服务产品领域经验，有独立运营负责消费者服务体验的经验；2.优秀的数据分析能力和逻辑思维，善于利用数据驱动需求或指导决策；3.具备B端运营或产品运营等经验，用智能化的思维扩展服务相关业务；4.具备高度的责任心和较强的自我驱动力、抗压能力，善于合作，善于协调和调度资源推动业务发展。,"岗位职责：
1.负责智能化相关产品、包括但不限于智能聊天机器人、智能服务工作台等产品工作；2.构建独立的商家服务运营体系，构建商家对于智能服务心智的认知；3.参与搭建机器人与人工客服体验闭环、数据闭环，提高效率和效果；4.联合业务、技术、服务等团队共同优化智能体验保障客户满意度；

任职要求：
1.3年以上电商产品体系和行业服务产品领域经验，有独立运营负责消费者服务体验的经验；2.优秀的数据分析能力和逻辑思维，善于利用数据驱动需求或指导决策；3.具备B端运营或产品运营等经验，用智能化的思维扩展服务相关业务；4.具备高度的责任心和较强的自我驱动力、抗压能力，善于合作，善于协调和调度资源推动业务发展。

加分项：
无",智能服务产品经理,产品类,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv,1,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv
拼多多,pdd_tampermonkey,PR022779,【电商】商业化产品经理,产品类,,,产品类,,上海,2026-01-14,2026-01-14,https://careers.pddglobalhr.com/jobs/detail?code=PR022779,1、以商家生意增长和平台收入增长为目标，优化商家投广体验，降低商家投广门槛，提供有效的投放产品2、负责电商的广告后台和广告策略设计，包括不限于商家增长、广告链路、财务系统、数据系统等；策略方向包括不限于出价、排序等3、深入理解电商商家的经营流程，挖掘商家的广告投放诉求，设计解决方案推进落地4、建立效果评估体系，从数据中发现问题数据，推动产品从需求分析到上线迭代的全流程5、持续了解市场动态，保持对市场和商家的敏锐感知,1、本科及以上学历，理工科背景优先2、2年以上互联网广告从业经验，有广告平台、电商平台背景优先3、具备强烈的好奇心和自驱力，严谨认真，有较强的抗压能力,无,1、本科及以上学历，理工科背景优先2、2年以上互联网广告从业经验，有广告平台、电商平台背景优先3、具备强烈的好奇心和自驱力，严谨认真，有较强的抗压能力,"岗位职责：
1、以商家生意增长和平台收入增长为目标，优化商家投广体验，降低商家投广门槛，提供有效的投放产品2、负责电商的广告后台和广告策略设计，包括不限于商家增长、广告链路、财务系统、数据系统等；策略方向包括不限于出价、排序等3、深入理解电商商家的经营流程，挖掘商家的广告投放诉求，设计解决方案推进落地4、建立效果评估体系，从数据中发现问题数据，推动产品从需求分析到上线迭代的全流程5、持续了解市场动态，保持对市场和商家的敏锐感知

任职要求：
1、本科及以上学历，理工科背景优先2、2年以上互联网广告从业经验，有广告平台、电商平台背景优先3、具备强烈的好奇心和自驱力，严谨认真，有较强的抗压能力

加分项：
无",【电商】商业化产品经理,产品类,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv,1,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv
拼多多,pdd_tampermonkey,PR023407,支付产品经理,产品类,,,产品类,,上海,2026-01-14,2026-01-14,https://careers.pddglobalhr.com/jobs/detail?code=PR023407,1、负责C端支付流程优化，促进支付转化率的提升；2、负责基于不同支付方式的特性进行玩法创新;3、通过数据分析制定针对不同人群的差异化支付策略。,1、2年以上银行、支付相关行业产品设计经验，熟悉线上移动支付、银行产品和相关业务规则，具备丰富的行业知识能够通过优化银行风控相关策略提升支付成功率；2、具备支付经验，熟悉主流的第三方支付方式和优缺点；3、了解Gift card、credit、分期、BNPL等产品玩法；4、具备成熟的C端用户产品经验，具备良好的用户洞察能力；5、较强的数据分析能力和决策能力，能够定义和管理定性/定量研究以及可衡量的目标。,/,1、2年以上银行、支付相关行业产品设计经验，熟悉线上移动支付、银行产品和相关业务规则，具备丰富的行业知识能够通过优化银行风控相关策略提升支付成功率；2、具备支付经验，熟悉主流的第三方支付方式和优缺点；3、了解Gift card、credit、分期、BNPL等产品玩法；4、具备成熟的C端用户产品经验，具备良好的用户洞察能力；5、较强的数据分析能力和决策能力，能够定义和管理定性/定量研究以及可衡量的目标。,"岗位职责：
1、负责C端支付流程优化，促进支付转化率的提升；2、负责基于不同支付方式的特性进行玩法创新;3、通过数据分析制定针对不同人群的差异化支付策略。

任职要求：
1、2年以上银行、支付相关行业产品设计经验，熟悉线上移动支付、银行产品和相关业务规则，具备丰富的行业知识能够通过优化银行风控相关策略提升支付成功率；2、具备支付经验，熟悉主流的第三方支付方式和优缺点；3、了解Gift card、credit、分期、BNPL等产品玩法；4、具备成熟的C端用户产品经验，具备良好的用户洞察能力；5、较强的数据分析能力和决策能力，能够定义和管理定性/定量研究以及可衡量的目标。

加分项：
/",支付产品经理,产品类,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv,1,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv
拼多多,pdd_tampermonkey,PR023408,售后C端产品经理,产品类,,,产品类,,上海,2026-01-14,2026-01-14,https://careers.pddglobalhr.com/jobs/detail?code=PR023408,1、负责搭建及持续优化售后流程，为用户提供友好的售后体验；2、围绕核心指标，通过数据分析、用户反馈等多种方式发掘产品优化点并推进落地；3、进行创新性思考，更好地平衡业务各项综合指标。,1、具备主动、认真、踏实、负责的职业素养；2、有较好的逻辑思考、信息调研、数据分析及沟通能力，有用户同理心和共情能力。,无,1、具备主动、认真、踏实、负责的职业素养；2、有较好的逻辑思考、信息调研、数据分析及沟通能力，有用户同理心和共情能力。,"岗位职责：
1、负责搭建及持续优化售后流程，为用户提供友好的售后体验；2、围绕核心指标，通过数据分析、用户反馈等多种方式发掘产品优化点并推进落地；3、进行创新性思考，更好地平衡业务各项综合指标。

任职要求：
1、具备主动、认真、踏实、负责的职业素养；2、有较好的逻辑思考、信息调研、数据分析及沟通能力，有用户同理心和共情能力。

加分项：
无",售后C端产品经理,产品类,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv,1,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv
拼多多,pdd_tampermonkey,PR023409,交易产品经理,产品类,,,产品类,,上海,2026-01-14,2026-01-14,https://careers.pddglobalhr.com/jobs/detail?code=PR023409,1、负责基础交易链路的设计和创新，对GMV和购物体验负责，不局限于商详、购物车、下单等；2、基于用户数据、功能情况快速分析、迭代、优化产品功能，了解行业趋势、不断探索用户需求，根据市场变化及时调整产品策略。,1、2年以上互联网行业工作经验，有C端产品工作经验者优先；2、逻辑性强、思维活跃，具备创新思维能力；3、较强的数据分析能力，能够通过业务数据洞察业务问题，并根据自己的分析结论找到解决办法。,无,1、2年以上互联网行业工作经验，有C端产品工作经验者优先；2、逻辑性强、思维活跃，具备创新思维能力；3、较强的数据分析能力，能够通过业务数据洞察业务问题，并根据自己的分析结论找到解决办法。,"岗位职责：
1、负责基础交易链路的设计和创新，对GMV和购物体验负责，不局限于商详、购物车、下单等；2、基于用户数据、功能情况快速分析、迭代、优化产品功能，了解行业趋势、不断探索用户需求，根据市场变化及时调整产品策略。

任职要求：
1、2年以上互联网行业工作经验，有C端产品工作经验者优先；2、逻辑性强、思维活跃，具备创新思维能力；3、较强的数据分析能力，能够通过业务数据洞察业务问题，并根据自己的分析结论找到解决办法。

加分项：
无",交易产品经理,产品类,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv,1,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv
拼多多,pdd_tampermonkey,PR023410,商品体系产品经理,产品类,,,产品类,,上海,2026-01-14,2026-01-14,https://careers.pddglobalhr.com/jobs/detail?code=PR023410,1、负责平台不同类型货品在C端的透出和产品迭代；思考不同商品的玩法策略，协助完善供给侧货品结构；2、负麦商品基础管理体系的优化，提升效率；同时基于交易链路，思考提升用户对平台安全感和信任度的产品方案；3、优化辅助产品购买决策的功能，如尺码、组合套装等。,1、具备较好的逻辑性，善于发现问题，能够主动思考；2、具备较强的自驱力和跨团队协作能力；3、2年及以上工作经验，有安全、商品基础相关经验优先。,无,1、具备较好的逻辑性，善于发现问题，能够主动思考；2、具备较强的自驱力和跨团队协作能力；3、2年及以上工作经验，有安全、商品基础相关经验优先。,"岗位职责：
1、负责平台不同类型货品在C端的透出和产品迭代；思考不同商品的玩法策略，协助完善供给侧货品结构；2、负麦商品基础管理体系的优化，提升效率；同时基于交易链路，思考提升用户对平台安全感和信任度的产品方案；3、优化辅助产品购买决策的功能，如尺码、组合套装等。

任职要求：
1、具备较好的逻辑性，善于发现问题，能够主动思考；2、具备较强的自驱力和跨团队协作能力；3、2年及以上工作经验，有安全、商品基础相关经验优先。

加分项：
无",商品体系产品经理,产品类,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv,1,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv
拼多多,pdd_tampermonkey,PR023411,电商基础产品经理,产品类,,,产品类,,上海,2026-01-14,2026-01-14,https://careers.pddglobalhr.com/jobs/detail?code=PR023411,1、负责业务订单系统的规划、设计、开发和上线，确保系统符合用户需求和公司业务目标；2、管理和优化账号体系，提升用户体验和安全性；3、了解行业趋势、用户需求等情况，根据市场变化及时调整产品策略；4、协调各个部门的资源，推动产品开发进度，确保项目按时交付。,1、本科及以上学历，1年以上电商产品经理工作经验，熟悉电商业务流程和相关法律法规、有订单、账号体系设计经验者优先；2、良好的英文听说读写能力；3、良好的数据分析能力，能够根据业务数据发现问题和机会；较高的用户体验敏感度，能够从用户需求出发设计产品，不断优化用户体验,/,1、本科及以上学历，1年以上电商产品经理工作经验，熟悉电商业务流程和相关法律法规、有订单、账号体系设计经验者优先；2、良好的英文听说读写能力；3、良好的数据分析能力，能够根据业务数据发现问题和机会；较高的用户体验敏感度，能够从用户需求出发设计产品，不断优化用户体验,"岗位职责：
1、负责业务订单系统的规划、设计、开发和上线，确保系统符合用户需求和公司业务目标；2、管理和优化账号体系，提升用户体验和安全性；3、了解行业趋势、用户需求等情况，根据市场变化及时调整产品策略；4、协调各个部门的资源，推动产品开发进度，确保项目按时交付。

任职要求：
1、本科及以上学历，1年以上电商产品经理工作经验，熟悉电商业务流程和相关法律法规、有订单、账号体系设计经验者优先；2、良好的英文听说读写能力；3、良好的数据分析能力，能够根据业务数据发现问题和机会；较高的用户体验敏感度，能够从用户需求出发设计产品，不断优化用户体验

加分项：
/",电商基础产品经理,产品类,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv,1,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv
拼多多,pdd_tampermonkey,PR023103,C端物流产品经理,产品类,,,产品类,,上海,2026-01-13,2026-01-13,https://careers.pddglobalhr.com/jobs/detail?code=PR023103,1、基于电商业务及其履约模式，优化地址、物流等消费者履约体验，对消费者履约相关C端体验负责；2、协同相关合作团队，共同提高用户的使用满意度。,1、2年以上C端产品工作经验，本科及以上学历，英文好；2、强烈的自驱力和责任感，具备扎实的用户体验洞察、调研分析、产品策划能力；3、理性、逻辑思维强，认真、严谨，能独立完成产品工作；4、较强的同理心，有团队合作精神。,/,1、2年以上C端产品工作经验，本科及以上学历，英文好；2、强烈的自驱力和责任感，具备扎实的用户体验洞察、调研分析、产品策划能力；3、理性、逻辑思维强，认真、严谨，能独立完成产品工作；4、较强的同理心，有团队合作精神。,"岗位职责：
1、基于电商业务及其履约模式，优化地址、物流等消费者履约体验，对消费者履约相关C端体验负责；2、协同相关合作团队，共同提高用户的使用满意度。

任职要求：
1、2年以上C端产品工作经验，本科及以上学历，英文好；2、强烈的自驱力和责任感，具备扎实的用户体验洞察、调研分析、产品策划能力；3、理性、逻辑思维强，认真、严谨，能独立完成产品工作；4、较强的同理心，有团队合作精神。

加分项：
/",C端物流产品经理,产品类,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv,1,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv
拼多多,pdd_tampermonkey,PR023096,商家端产品经理,产品类,,,产品类,,上海,2026-01-13,2026-01-13,https://careers.pddglobalhr.com/jobs/detail?code=PR023096,1、帮助商家降低运营成本，挖掘生意增长机会，解决经营的问题和卡点。包括但不限于商家增长、商品策略、营销、履约、售后、开放平台等方向；2、充分调研和分析电商市场环境，供给需求和商家的经营模式，挖掘机会类目和增长机会，并协调各方资源，带领团队一起推动产品方案落地；3、基于对市场和平台特征的深入理解，思考和探索创新模式（发品/履约/营销等），助力生意增长。,1、对供给结构、商家经营模式感兴趣，对生意增长有好奇心，能够快速学习并自驱探索。2、乐于思考，善于敏锐发现问题，对于业务现状以及未来方向能够持续思考和大胆尝试3、对数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求。,/,1、对供给结构、商家经营模式感兴趣，对生意增长有好奇心，能够快速学习并自驱探索。2、乐于思考，善于敏锐发现问题，对于业务现状以及未来方向能够持续思考和大胆尝试3、对数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求。,"岗位职责：
1、帮助商家降低运营成本，挖掘生意增长机会，解决经营的问题和卡点。包括但不限于商家增长、商品策略、营销、履约、售后、开放平台等方向；2、充分调研和分析电商市场环境，供给需求和商家的经营模式，挖掘机会类目和增长机会，并协调各方资源，带领团队一起推动产品方案落地；3、基于对市场和平台特征的深入理解，思考和探索创新模式（发品/履约/营销等），助力生意增长。

任职要求：
1、对供给结构、商家经营模式感兴趣，对生意增长有好奇心，能够快速学习并自驱探索。2、乐于思考，善于敏锐发现问题，对于业务现状以及未来方向能够持续思考和大胆尝试3、对数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求。

加分项：
/",商家端产品经理,产品类,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv,1,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv
拼多多,pdd_tampermonkey,PR022819,商家端产品经理,产品类,,,产品类,,上海,2026-01-13,2026-01-13,https://careers.pddglobalhr.com/jobs/detail?code=PR022819,1、负责电商平台物流/售后/平台等相关功能的产品规划、设计和实现；2、协调各方资源，带领团队一起推动相关产品的设计、开发及上线，并对产品质量进行把控；3、调研用户需求、收集用户反馈、分析效果数据，持续改善产品的用户体验。,1、本科及以上学历，2年及以上互联网产品工作经验，有大型平台B端产品工作经验者优先，有知名互联网公司工作经验优先；2、熟悉电商行业物流/售后/平台等模块相关业务，至少参与或负责过一款互联网物流/售后/平台相关的产品；3、有较好的业务敏感度，对于业务现状以及未来方向能够整体把控；4、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；5、具有优秀的沟通能力、执行力和产品判断力，情商高，有极强的工作热情。,/,1、本科及以上学历，2年及以上互联网产品工作经验，有大型平台B端产品工作经验者优先，有知名互联网公司工作经验优先；2、熟悉电商行业物流/售后/平台等模块相关业务，至少参与或负责过一款互联网物流/售后/平台相关的产品；3、有较好的业务敏感度，对于业务现状以及未来方向能够整体把控；4、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；5、具有优秀的沟通能力、执行力和产品判断力，情商高，有极强的工作热情。,"岗位职责：
1、负责电商平台物流/售后/平台等相关功能的产品规划、设计和实现；2、协调各方资源，带领团队一起推动相关产品的设计、开发及上线，并对产品质量进行把控；3、调研用户需求、收集用户反馈、分析效果数据，持续改善产品的用户体验。

任职要求：
1、本科及以上学历，2年及以上互联网产品工作经验，有大型平台B端产品工作经验者优先，有知名互联网公司工作经验优先；2、熟悉电商行业物流/售后/平台等模块相关业务，至少参与或负责过一款互联网物流/售后/平台相关的产品；3、有较好的业务敏感度，对于业务现状以及未来方向能够整体把控；4、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；5、具有优秀的沟通能力、执行力和产品判断力，情商高，有极强的工作热情。

加分项：
/",商家端产品经理,产品类,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv,1,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv
拼多多,pdd_tampermonkey,PR023316,搜索产品经理,产品类,,,产品类,,上海,2025-12-22,2025-12-22,https://careers.pddglobalhr.com/jobs/detail?code=PR023316,1、在深入理解搜索场景用户需求的基础上，持续思考创新性产品方案，推进产品需求落地、迭代。持续提升搜索用户体验，带来搜索和全站核心业务指标增长；2、结合行业和供应链的阶段性目标和需求，快速思考可落地的搜推策略和产品功能；3、通过深入调研用户习惯，提出搜索优化方案，提升用户搜索体验。,1、具备2年及以上互联网行业经验，有搜索或推荐相关的工作经验优先，有电商工作经验优先；2、有强烈的自驱力和责任感，对产品有热情，具备扎实的用户调研、产品策划、数据分析能力；3、有较强的理解学习能力、逻辑思维、跨团队沟通能力，良好的沟通、合作，具备同理心。,/,1、具备2年及以上互联网行业经验，有搜索或推荐相关的工作经验优先，有电商工作经验优先；2、有强烈的自驱力和责任感，对产品有热情，具备扎实的用户调研、产品策划、数据分析能力；3、有较强的理解学习能力、逻辑思维、跨团队沟通能力，良好的沟通、合作，具备同理心。,"岗位职责：
1、在深入理解搜索场景用户需求的基础上，持续思考创新性产品方案，推进产品需求落地、迭代。持续提升搜索用户体验，带来搜索和全站核心业务指标增长；2、结合行业和供应链的阶段性目标和需求，快速思考可落地的搜推策略和产品功能；3、通过深入调研用户习惯，提出搜索优化方案，提升用户搜索体验。

任职要求：
1、具备2年及以上互联网行业经验，有搜索或推荐相关的工作经验优先，有电商工作经验优先；2、有强烈的自驱力和责任感，对产品有热情，具备扎实的用户调研、产品策划、数据分析能力；3、有较强的理解学习能力、逻辑思维、跨团队沟通能力，良好的沟通、合作，具备同理心。

加分项：
/",搜索产品经理,产品类,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv,1,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv
拼多多,pdd_tampermonkey,PR018646,营销产品经理,产品类,,,产品类,,上海,2025-12-17,2025-12-17,https://careers.pddglobalhr.com/jobs/detail?code=PR018646,1、营销工具基础能力搭建，包括但不限于优惠券、满减、活动价等；2、营销工具相关系统搭建，包括但不限于创券、选品、券投放、优惠结算等；3、负责新的营销工具功能和场景的探索，寻找新的增长场景；4、配合业务更好地利用好营销工具基础能力，创造符合用户需求和业务需求的营销场景。,1、1-2年以上互联网产品工作经验，有电商营销工具从业经验者优先；2、较强的逻辑思维和业务理解能力，能快速分析各类需求，形成可行的产品方案；3、较强的抽象思维，能从各类需求中抽离共性，形成通用化可扩展的系统能力沉淀；4、较强的沟通协作能力，能联动产品上下游各团队及内外各部门之间的配合，从而推动需求的落地。,/,1、1-2年以上互联网产品工作经验，有电商营销工具从业经验者优先；2、较强的逻辑思维和业务理解能力，能快速分析各类需求，形成可行的产品方案；3、较强的抽象思维，能从各类需求中抽离共性，形成通用化可扩展的系统能力沉淀；4、较强的沟通协作能力，能联动产品上下游各团队及内外各部门之间的配合，从而推动需求的落地。,"岗位职责：
1、营销工具基础能力搭建，包括但不限于优惠券、满减、活动价等；2、营销工具相关系统搭建，包括但不限于创券、选品、券投放、优惠结算等；3、负责新的营销工具功能和场景的探索，寻找新的增长场景；4、配合业务更好地利用好营销工具基础能力，创造符合用户需求和业务需求的营销场景。

任职要求：
1、1-2年以上互联网产品工作经验，有电商营销工具从业经验者优先；2、较强的逻辑思维和业务理解能力，能快速分析各类需求，形成可行的产品方案；3、较强的抽象思维，能从各类需求中抽离共性，形成通用化可扩展的系统能力沉淀；4、较强的沟通协作能力，能联动产品上下游各团队及内外各部门之间的配合，从而推动需求的落地。

加分项：
/",营销产品经理,产品类,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv,1,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv
拼多多,pdd_tampermonkey,PR022993,C端产品经理,产品类,,,产品类,,上海,2025-11-03,2025-11-03,https://careers.pddglobalhr.com/jobs/detail?code=PR022993,1、负责产品的需求分析和产品规划；2、拆分用户生命周期和消费场景，优化用户端到端购物体验，提升平台转化效率；3、探索并负责电商全链路的功能创新迭代，提升平台用户规模和经营收入；4、设计包括但不限于物流策略/合规策略/商品策略等，保障平台稳健可持续发展。,1、本科及以上学历，1年以上用户增长、基础功能、经营策略等C端方向的产品经验；2、目标明确，拥有强烈的责任心和合作精神，能持续推动项目落地；3、对用户体验有感知，同理心强；4、有较强的逻辑梳理及调研能力，有较强的数据分析能力，从数据中挖掘优化点。,/,1、本科及以上学历，1年以上用户增长、基础功能、经营策略等C端方向的产品经验；2、目标明确，拥有强烈的责任心和合作精神，能持续推动项目落地；3、对用户体验有感知，同理心强；4、有较强的逻辑梳理及调研能力，有较强的数据分析能力，从数据中挖掘优化点。,"岗位职责：
1、负责产品的需求分析和产品规划；2、拆分用户生命周期和消费场景，优化用户端到端购物体验，提升平台转化效率；3、探索并负责电商全链路的功能创新迭代，提升平台用户规模和经营收入；4、设计包括但不限于物流策略/合规策略/商品策略等，保障平台稳健可持续发展。

任职要求：
1、本科及以上学历，1年以上用户增长、基础功能、经营策略等C端方向的产品经验；2、目标明确，拥有强烈的责任心和合作精神，能持续推动项目落地；3、对用户体验有感知，同理心强；4、有较强的逻辑梳理及调研能力，有较强的数据分析能力，从数据中挖掘优化点。

加分项：
/",C端产品经理,产品类,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv,1,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv
拼多多,pdd_tampermonkey,PR022055,C端产品经理,产品类,,,产品类,,上海,2025-10-20,2025-10-20,https://careers.pddglobalhr.com/jobs/detail?code=PR022055,1、负责C端营销活动、增长、交易、支付、体验等相关产品规划和迭代；2、负责设计、迭代营销工具和营销活动，提升GMV；3、基于用户的特性思考提出创新性玩法，持续满足业务增长要求；4、目标聚焦在更好的用户体验和平台交易指标增长上；,1、较强的逻辑思维和业务理解能力，善于沟通和推动项目落地；2、结果导向，对数据敏感，能从数据中分析和推导产品迭代方向；3、有耐心且有责任心，有主观能动性；,无,1、较强的逻辑思维和业务理解能力，善于沟通和推动项目落地；2、结果导向，对数据敏感，能从数据中分析和推导产品迭代方向；3、有耐心且有责任心，有主观能动性；,"岗位职责：
1、负责C端营销活动、增长、交易、支付、体验等相关产品规划和迭代；2、负责设计、迭代营销工具和营销活动，提升GMV；3、基于用户的特性思考提出创新性玩法，持续满足业务增长要求；4、目标聚焦在更好的用户体验和平台交易指标增长上；

任职要求：
1、较强的逻辑思维和业务理解能力，善于沟通和推动项目落地；2、结果导向，对数据敏感，能从数据中分析和推导产品迭代方向；3、有耐心且有责任心，有主观能动性；

加分项：
无",C端产品经理,产品类,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv,1,pinduoduo_jobs_产品经理_part_44_55_all_20260609_164338.csv
